date,open,high,low,close,volume,turnover rate,PE_TTM,PB_LF,number of advancing stocks,number of declining stocks,market capitalization
2020/1/7,4137.4,4161.25,4135.1,4160.23,1963.89,0.51,12.66,1.53,232,60,395459.92
2020/1/8,4139.63,4149.81,4101.98,4112.32,2124.06,0.61,12.51,1.51,50,249,390750.55
2020/1/9,4145.53,4165.66,4143.59,4164.37,2001.5,0.5,12.61,1.52,258,36,394439.68
2020/1/10,4177.58,4180.98,4148.48,4163.18,1778.27,0.41,12.62,1.52,113,174,394275.89
2020/1/13,4166.93,4203.99,4148.6,4203.99,1997.95,0.44,12.72,1.54,224,64,397519.15
2020/1/14,4215.16,4223.51,4188.08,4189.89,1962.21,0.47,12.69,1.53,108,179,396332.5
2020/1/15,4186.88,4193.87,4150.88,4166.73,1630.82,0.38,12.61,1.52,72,222,393994.61
2020/1/16,4174.82,4175.29,4142.18,4149.04,1562.43,0.37,12.54,1.51,86,209,391762.81
2020/1/17,4162.19,4177.03,4141.64,4154.85,1665.92,0.36,12.55,1.51,137,143,392079.41
2020/1/20,4170.74,4185.96,4149.49,4185.83,2026.92,0.44,12.62,1.52,208,81,394752.93
2020/1/21,4165.02,4165.02,4113.33,4114.31,2045.87,0.47,12.42,1.5,45,254,388558.12
2020/1/22,4093.8,4141.18,4046.49,4131.93,2081.36,0.46,12.48,1.5,173,115,390250.35
2020/1/23,4093.32,4103.52,3972.39,4003.9,2504.09,0.58,12.15,1.47,18,281,379912.4
2020/2/3,3639.91,3732.16,3639.91,3688.36,2433.03,0.57,11.21,1.35,6,294,350740.57
2020/2/4,3652,3786.86,3652,3785.64,2981.66,0.77,11.48,1.38,196,95,358990.25
2020/2/5,3801.1,3866.01,3781.61,3828.53,2640.43,0.63,11.59,1.4,236,49,362517.86
2020/2/6,3841.75,3914.92,3806.96,3899.78,2628.2,0.64,11.77,1.42,275,21,368240.45
2020/2/7,3879.55,3899.88,3849.71,3899.87,2375.09,0.55,11.76,1.42,141,149,367842.18
2020/2/10,3872.37,3920.17,3861.01,3916.01,2296.25,0.54,11.8,1.42,195,99,369041.42
2020/2/11,3926.42,3970.52,3915.71,3952.46,2193.07,0.52,11.9,1.43,171,122,372152.96
2020/2/12,3945.67,3984.43,3940.67,3984.43,2007.77,0.46,11.98,1.44,233,51,374670.97
2020/2/13,3985.88,3999.55,3950.14,3959.92,2286.06,0.52,11.91,1.43,72,223,372353.15
2020/2/14,3954.23,4001.56,3954.02,3987.73,2228.95,0.52,11.98,1.44,185,101,374556.8
2020/2/17,3999.65,4077.45,3999.65,4077.42,2730.68,0.66,12.23,1.47,286,14,382656.96
2020/2/18,4069.83,4076.39,4027.79,4057.51,2425.53,0.59,12.17,1.47,99,188,380693.91
2020/2/19,4049.59,4085.17,4042.85,4051.31,2575.55,0.61,12.16,1.46,112,176,380379.84
2020/2/20,4062.9,4148.53,4055.81,4144.66,3108.36,0.77,12.4,1.49,274,23,387919.5
2020/2/21,4134.87,4184.44,4130.17,4149.49,3265.64,0.78,12.45,1.49,132,155,388460.23
2020/2/24,4131.84,4149.01,4097.18,4132.84,3263.88,0.77,12.39,1.48,104,195,386522.18
2020/2/25,4066.3,4126.71,4020.91,4123.85,3722.14,0.88,12.31,1.48,86,212,384775.92
2020/2/26,4070.1,4132.78,4061.13,4073.02,3660.22,0.94,12.2,1.47,114,184,381395.66
2020/2/27,4084.08,4110.53,4067.44,4084.88,2820.5,0.65,12.19,1.47,133,156,381899.12
2020/2/28,3988.73,4031.15,3928.07,3940.05,3303.59,0.83,11.77,1.42,17,283,369094.28
2020/3/2,3968.84,4092.54,3968.84,4069.67,3174.26,0.79,12.14,1.46,291,9,380040.7
2020/3/3,4125.14,4147.65,4067.91,4091.36,3308.03,0.79,12.2,1.47,179,105,381900.96
2020/3/4,4078.5,4115.26,4060.73,4115.05,2817.85,0.66,12.26,1.47,198,92,383907.23
2020/3/5,4150.21,4215.85,4127.04,4206.73,3628.39,0.84,12.52,1.5,261,35,391828.86
2020/3/6,4158.2,4181.31,4135.39,4138.51,2531.69,0.62,12.33,1.48,54,242,385919.61
2020/3/9,4063.08,4063.08,3995.13,3997.13,3054.29,0.75,11.95,1.44,21,278,374172.19
2020/3/10,3975.23,4093,3954.75,4082.73,2961.84,0.71,12.18,1.46,266,30,381122.73
2020/3/11,4090.93,4091.27,4028.4,4028.43,2449.91,0.58,12.03,1.45,59,235,376883.55
2020/3/12,3976.11,3987.43,3926.27,3950.91,2331.53,0.57,11.84,1.42,27,270,370808.14
2020/3/13,3771.01,3937.18,3765.15,3895.31,2802.13,0.68,11.69,1.4,43,253,366050.82
2020/3/16,3899.86,3899.86,3720.51,3727.84,2828.36,0.67,11.31,1.35,11,287,353105.03
2020/3/17,3739.78,3786.89,3618.31,3709.68,2508.24,0.6,11.25,1.35,112,168,351351.56
2020/3/18,3729.69,3775.85,3636.26,3636.26,2441.27,0.56,11.04,1.32,35,260,344938.56
2020/3/19,3623.79,3647.99,3503.19,3589.09,2718.27,0.65,10.88,1.3,100,190,339756.71
2020/3/20,3629.51,3663.95,3588.78,3653.22,2112.23,0.5,11.06,1.32,248,47,345612.57
2020/3/23,3542.68,3585.8,3523.79,3530.31,1976.7,0.49,10.71,1.28,17,282,334805.76
2020/3/24,3598.65,3627.76,3545.45,3625.11,2085.54,0.52,10.99,1.32,277,20,343645.14
2020/3/25,3711.48,3732.65,3685.99,3722.52,2315.62,0.55,11.25,1.35,292,6,351806.71
2020/3/26,3692.61,3736.25,3681.27,3698.05,1693.36,0.4,11.15,1.34,76,214,349878.29
2020/3/27,3746.39,3758.78,3709.92,3710.06,1861.03,0.45,11.18,1.34,172,106,351207.37
2020/3/30,3657.46,3690.64,3637.59,3674.11,1806.41,0.46,11.03,1.33,78,215,348627.15
2020/3/31,3708.14,3716.07,3676.2,3686.16,1615.96,0.4,11,1.32,116,171,348940.8
2020/4/1,3682.3,3731.78,3670.97,3675.08,1704.23,0.43,10.97,1.32,101,185,347610.45
2020/4/2,3656.32,3734.53,3652.32,3734.53,1688.93,0.41,11.14,1.34,259,35,352993.98
2020/4/3,3721.48,3738.83,3698.98,3713.22,1501.33,0.36,11.08,1.33,82,210,350923.01
2020/4/7,3779.91,3803.63,3772.21,3798.02,2076.43,0.51,11.29,1.35,297,2,357706
2020/4/8,3776.42,3793,3767.29,3780.34,1615.77,0.4,11.24,1.35,98,186,355901.35
2020/4/9,3798.49,3801.72,3785.31,3792.81,1545.95,0.36,11.27,1.35,157,115,356850.57
2020/4/10,3794.84,3824.74,3758.96,3769.18,1622.51,0.37,11.19,1.34,51,242,354615.68
2020/4/13,3751.71,3769.88,3740.19,3753.26,1198.74,0.28,11.15,1.34,94,195,353197.72
2020/4/14,3777.83,3825.76,3764.98,3825.7,1706.13,0.4,11.33,1.36,277,18,359031.78
2020/4/15,3820.85,3829.8,3793.44,3797.36,1697,0.39,11.27,1.35,70,221,356901.28
2020/4/16,3777.8,3807.36,3774.56,3802.38,1471.64,0.35,11.29,1.35,144,138,357468.07
2020/4/17,3831.92,3863.45,3821.42,3839.49,2035.95,0.47,11.38,1.36,179,106,360834.77
2020/4/20,3845.46,3853.8,3831.55,3853.46,1519.24,0.36,11.42,1.37,159,123,361687.87
2020/4/21,3838.23,3838.23,3780,3808.05,1550.77,0.37,11.29,1.35,55,241,357755.41
2020/4/22,3789.13,3839.38,3782.21,3839.38,1355.47,0.31,11.36,1.36,184,92,359948.79
2020/4/23,3851.91,3857.47,3826.56,3829.75,1421.23,0.34,11.32,1.36,108,180,359051.82
2020/4/24,3826.31,3827.21,3787.07,3796.97,1389.61,0.34,11.31,1.34,58,235,356059.14
2020/4/27,3808.02,3842.87,3793.77,3822.77,1453.01,0.34,11.39,1.34,147,137,358301.61
2020/4/28,3835.35,3859.68,3768.2,3849.15,1841.8,0.44,11.44,1.35,153,139,359958.04
2020/4/29,3837.51,3880.74,3833.72,3867.03,1512.82,0.34,11.54,1.34,190,100,362193.46
2020/4/30,3880.41,3921.7,3880.41,3912.58,2022.68,0.48,12.14,1.34,244,51,366130.4
2020/5/6,3867.26,3937.69,3865.99,3936.25,2149.36,0.5,12.17,1.35,196,96,367159.63
2020/5/7,3937.59,3941.48,3915.9,3924.89,1672.08,0.38,12.13,1.34,80,209,365926.57
2020/5/8,3943,3979.66,3935.98,3963.62,1903,0.42,12.23,1.36,242,48,369055.44
2020/5/11,3974.76,3998.1,3944.5,3960.18,1937.58,0.44,12.24,1.36,127,158,369131.14
2020/5/12,3961.34,3970.11,3930.21,3960.24,1574.66,0.35,12.22,1.35,95,199,368581.82
2020/5/13,3946.64,3972.53,3932.57,3968.25,1455.63,0.32,12.24,1.36,138,134,369401.21
2020/5/14,3952.2,3952.2,3924.05,3925.22,1434.99,0.32,12.11,1.34,47,246,365488.45
2020/5/15,3941.13,3945.2,3907.4,3912.82,1533.02,0.33,12.09,1.34,111,164,364631.61
2020/5/18,3914.66,3946.43,3898.4,3922.91,1885.28,0.41,12.11,1.34,148,137,365472.92
2020/5/19,3963.78,3966.85,3944.07,3956.25,1598.86,0.34,12.21,1.35,222,60,368364.62
2020/5/20,3955.71,3955.71,3923.92,3935.22,1571.03,0.36,12.16,1.35,73,216,366714.57
2020/5/21,3950.6,3951.74,3907.58,3913.79,1491.54,0.34,12.1,1.34,69,220,364973.17
2020/5/22,3907.58,3907.58,3818.15,3824.06,1572.87,0.37,11.85,1.31,21,276,357363.46
2020/5/25,3828.32,3835.63,3800.18,3829.32,1270.12,0.28,11.85,1.31,136,155,357653.45
2020/5/26,3850,3874.75,3844.48,3872.77,1254.46,0.28,11.96,1.33,253,33,360831.12
2020/5/27,3873.7,3873.7,3838.42,3845.61,1237.38,0.3,11.91,1.32,95,192,359176.17
2020/5/28,3848.49,3885.42,3818.43,3856.63,1391.08,0.33,11.95,1.33,158,132,360627.15
2020/5/29,3838.38,3872.3,3830.42,3867.02,1356.58,0.34,11.96,1.33,151,139,360819.95
2020/6/1,3901.73,3976.32,3901.73,3971.34,2084.37,0.49,12.24,1.36,291,7,369130.81
2020/6/2,3969.95,3991.78,3958.98,3983.57,1955.63,0.52,12.28,1.36,158,128,370402.45
2020/6/3,4001.17,4018.68,3982.93,3983.65,2008.83,0.49,12.29,1.36,85,200,370723.45
2020/6/4,3998.16,3999.81,3968.57,3982.19,1490.58,0.37,12.26,1.36,97,193,370013.3
2020/6/5,3988.22,4001.25,3967.93,4001.25,1543.11,0.37,12.33,1.37,165,114,371950.36
2020/6/8,4023.61,4050.22,4016.1,4021.95,1930.48,0.49,12.38,1.37,157,126,373586.53
2020/6/9,4027.56,4052.16,4016.34,4047.03,1665.34,0.41,12.46,1.38,216,71,375900.28
2020/6/10,4046.23,4046.23,4024.42,4039.71,1667.79,0.4,12.42,1.38,102,194,374709.06
2020/6/11,4031.74,4043.01,3979.75,3995.88,1970.79,0.46,12.29,1.37,63,229,370914.49
2020/6/12,3931.62,4011.06,3927.25,4003.08,1935.04,0.48,12.3,1.37,113,169,371188.69
2020/6/15,3982.97,4007.14,3954.99,3954.99,2111.25,0.48,12.21,1.37,71,220,381944.98
2020/6/16,3995.58,4014.57,3987.86,4014.57,1851.04,0.4,12.37,1.39,273,22,387052.47
2020/6/17,4018.61,4018.61,3992.13,4017.59,1769.78,0.38,12.37,1.39,120,163,387030.29
2020/6/18,4009.78,4047.56,4000.9,4044.38,2101.93,0.5,12.42,1.4,194,95,388733.57
2020/6/19,4047.05,4109.36,4043.49,4098.71,2555.5,0.56,12.57,1.41,215,69,393288.71
2020/6/22,4097.51,4126.94,4088.78,4102.05,2592.01,0.57,12.57,1.41,133,156,393304.76
2020/6/23,4098.04,4124.73,4080.75,4121.79,2348.07,0.47,12.6,1.41,127,166,394357.68
2020/6/24,4128.1,4144.68,4123.36,4138.99,2245.51,0.44,12.67,1.42,161,118,396378.29
2020/6/29,4127.93,4137.37,4092.54,4109.72,2265.22,0.47,12.59,1.41,75,218,393864.94
2020/6/30,4130,4174.42,4129.78,4163.96,2279.36,0.46,12.69,1.43,251,39,396936.14
2020/7/1,4172.64,4247.78,4163.5,4247.78,3057.12,0.62,12.92,1.45,239,55,404168.1
2020/7/2,4239.41,4340.1,4238.12,4335.84,3995.72,0.92,13.21,1.49,241,58,413282.4
2020/7/3,4353.19,4419.6,4348.45,4419.6,4423.35,1.05,13.51,1.52,235,65,422576.2
2020/7/6,4465.81,4678.11,4465.81,4670.09,5974.38,1.47,14.33,1.61,284,15,448488.6
2020/7/7,4739.61,4796.32,4688.06,4698.13,6352.55,1.47,14.39,1.62,139,154,450195.09
2020/7/8,4692.86,4803.36,4670.65,4774,5328.5,1.26,14.6,1.64,233,61,456668.32
2020/7/9,4770.08,4854.12,4757.29,4840.77,5567.19,1.27,14.76,1.66,230,63,461838.93
2020/7/10,4796.09,4821.37,4734.47,4753.13,5104.72,1.15,14.39,1.63,75,222,450372.3
2020/7/13,4742.37,4878.08,4741.87,4852.96,5411.05,1.17,14.63,1.66,259,39,457908.75
2020/7/14,4836.17,4860.44,4729.93,4806.69,5112.11,1.08,14.49,1.64,86,212,453523.76
2020/7/15,4821.52,4837.48,4723.36,4744.47,4867.48,0.99,14.28,1.62,71,226,446860.4
2020/7/16,4741.53,4772.56,4513.65,4516.25,5112.38,1.03,13.66,1.56,12,287,427601.34
2020/7/17,4524.77,4601.37,4485.82,4544.7,3729.74,0.75,13.72,1.56,138,155,429205.64
2020/7/20,4597.2,4681.94,4534.23,4680.3,4167.14,0.89,14.08,1.61,268,31,441583.97
2020/7/21,4697.5,4714.29,4661.44,4691.04,3560.7,0.73,14.1,1.61,122,174,442186.38
2020/7/22,4682.66,4790.45,4675.35,4714.45,3864.71,0.81,14.15,1.61,152,131,443712.93
2020/7/23,4668.74,4731.4,4607.66,4712.44,4051.75,0.85,14.1,1.61,93,199,442166.71
2020/7/24,4679.03,4691.7,4479.39,4505.59,4377.27,0.88,13.54,1.55,12,287,425176.57
2020/7/27,4535.01,4558.12,4482.44,4528.45,3018.93,0.62,13.59,1.56,141,145,426909.11
2020/7/28,4567.67,4590.25,4537.68,4568.26,2928.36,0.59,13.7,1.57,194,95,430465.71
2020/7/29,4559.16,4680.56,4548.85,4679.01,3504.33,0.68,14,1.6,284,12,439869.79
2020/7/30,4689.76,4704.63,4649.77,4656.15,3240.09,0.6,13.91,1.59,82,209,437432.28
2020/7/31,4652.18,4741.81,4621.96,4695.05,3511.19,0.67,14,1.6,177,102,440074.11
2020/8/3,4735.9,4771.37,4720.03,4771.31,4019.15,0.78,14.2,1.63,265,35,446386.36
2020/8/4,4778.49,4807.08,4747.77,4775.8,4264.11,0.87,14.26,1.63,138,157,448198.14
2020/8/5,4761.76,4786.7,4711.27,4777.11,3474.08,0.71,14.23,1.63,124,172,447345.51
2020/8/6,4779.24,4791.86,4691.16,4762.76,4043.23,0.82,14.23,1.63,136,152,447159.74
2020/8/7,4742.29,4749.02,4637.84,4707.93,3970.41,0.77,14.09,1.61,65,230,442764.44
2020/8/10,4681.76,4757.66,4646.29,4724.87,3712.98,0.74,14.18,1.62,188,110,445664.02
2020/8/11,4730.37,4791.53,4674.86,4681.78,3508.29,0.74,14.06,1.61,67,227,442058.43
2020/8/12,4668.89,4681.62,4566.27,4647.64,3472.99,0.73,13.98,1.6,114,176,439918.26
2020/8/13,4666.49,4671.77,4626.1,4635.71,2509.46,0.55,13.94,1.6,134,154,438953.76
2020/8/14,4627.61,4708.07,4617.63,4704.63,2543.44,0.53,14.15,1.62,261,33,445592.91
2020/8/17,4727.12,4838.09,4721.36,4815.23,4164.69,0.97,14.5,1.66,275,24,456559.97
2020/8/18,4816.57,4825.39,4788.83,4812.76,3143.96,0.68,14.48,1.66,126,164,456362.08
2020/8/19,4804.67,4809.05,4738.01,4740.68,3194.03,0.7,14.28,1.64,72,225,450341.04
2020/8/20,4708.13,4721.44,4662.8,4679.15,2604.87,0.57,14.09,1.61,59,237,444380.46
2020/8/21,4717.79,4739.48,4684.81,4718.84,2517.75,0.52,14.18,1.63,193,84,447539.61
2020/8/24,4746.4,4769.47,4716.61,4755.85,2724.29,0.55,14.26,1.63,149,144,449503.69
2020/8/25,4769.21,4802.41,4746.31,4761.95,2623.09,0.51,14.26,1.64,96,198,449542.07
2020/8/26,4761.72,4786.42,4689.88,4706.13,2774.56,0.55,14.12,1.62,52,243,444865.37
2020/8/27,4718.06,4731.94,4679.36,4731.35,2236.32,0.43,14.17,1.62,185,97,446965.71
2020/8/28,4727.29,4850.49,4719.35,4844.27,3050.48,0.57,14.67,1.65,268,30,456100.93
2020/8/31,4870.93,4901.21,4816.21,4816.22,3570.05,0.73,15.26,1.64,96,194,453233.78
2020/9/1,4803.39,4842.14,4791.78,4842.12,2620.18,0.5,15.32,1.65,166,122,455242.55
2020/9/2,4859.08,4863.55,4797.52,4843.89,2807.79,0.57,15.31,1.65,105,185,454894.19
2020/9/3,4841.5,4877.01,4800.06,4817.1,2794.12,0.52,15.23,1.64,85,197,452518.39
2020/9/4,4737.24,4778.2,4726.56,4770.22,2384.63,0.43,15.09,1.63,79,211,448398.45
2020/9/7,4759.52,4789.3,4655.56,4669.37,2823.16,0.54,14.82,1.6,42,249,440183.94
2020/9/8,4683.83,4707.9,4639.05,4694.39,2491.98,0.5,14.93,1.61,205,92,443546.98
2020/9/9,4634.25,4645.2,4558.03,4584.59,2449.05,0.58,14.65,1.58,37,258,435094.96
2020/9/10,4632.1,4647.75,4572.21,4581.98,2261.46,0.54,14.64,1.58,88,206,434932
2020/9/11,4572.26,4630.88,4563.11,4627.28,1982.41,0.42,14.75,1.59,188,96,438223.44
2020/9/14,4652.05,4666.99,4625.99,4651.05,2116.53,0.39,14.81,1.59,166,117,439947.37
2020/9/15,4649.45,4691.5,4630.54,4688.48,1945.74,0.37,14.9,1.6,186,95,442615.96
2020/9/16,4683.01,4690.68,4638.46,4657.36,1961.2,0.39,14.83,1.6,128,154,440727.93
2020/9/17,4642.05,4664.95,4601.64,4632.71,2141.47,0.38,14.76,1.59,83,203,438528.97
2020/9/18,4636.64,4737.8,4631.7,4737.09,2818.86,0.58,15.09,1.63,271,28,448336.63
2020/9/21,4750.75,4752.98,4688.72,4691.43,2241.38,0.45,14.95,1.61,73,218,444014.14
2020/9/22,4654.22,4706.21,4622.11,4635.76,2029.09,0.43,14.77,1.59,34,262,438949.77
2020/9/23,4639.66,4665.96,4623.55,4652.33,1903.93,0.34,14.8,1.6,119,168,439678.38
2020/9/24,4623.95,4631.95,4562.21,4563.07,1935.16,0.4,14.57,1.57,13,285,432728.25
2020/9/25,4582.48,4599.54,4554.72,4570.02,1674.57,0.33,14.58,1.57,126,151,433064.11
2020/9/28,4582.65,4613.63,4571.15,4581.91,1593.15,0.31,14.63,1.58,136,155,434632.76
2020/9/29,4608.29,4616.68,4586.35,4591.8,1599.38,0.31,14.65,1.58,157,121,435219.27
2020/9/30,4607.58,4634.72,4563.41,4587.4,1655.32,0.32,14.64,1.58,93,190,434879.72
2020/10/9,4663.61,4695.4,4655.09,4681.14,2299.27,0.4,14.87,1.6,273,22,441809.28
2020/10/12,4705.19,4823.27,4704.16,4823.16,3078.49,0.56,15.29,1.64,291,8,454143.25
2020/10/13,4812.9,4845.92,4795.37,4839.2,2421.73,0.42,15.31,1.65,126,170,455040.97
2020/10/14,4830.46,4830.46,4795.91,4807.1,2298.36,0.4,15.22,1.64,69,219,452393.93
2020/10/15,4810.78,4833.89,4796.26,4798.74,2138.78,0.4,15.21,1.64,110,171,452342.06
2020/10/16,4798.92,4825.55,4765.97,4791.68,2041.75,0.42,15.24,1.64,147,142,453110.23
2020/10/19,4823.49,4849.61,4747.34,4755.49,2253.92,0.46,15.18,1.63,88,193,451190.98
2020/10/20,4751.37,4793.47,4739.46,4793.47,1858.49,0.35,15.19,1.64,165,118,453218.62
2020/10/21,4801.63,4801.63,4758.86,4792.83,1899.79,0.37,15.22,1.64,115,174,454341
2020/10/22,4780.6,4791.81,4725.5,4777.98,1946.15,0.36,15.17,1.64,106,184,452890.39
2020/10/23,4775.47,4802.46,4717.1,4718.49,2009.86,0.38,15,1.62,81,205,448267.98
2020/10/26,4684.05,4713.39,4639.3,4691.24,2055.19,0.39,14.89,1.61,100,187,445312.05
2020/10/27,4680.14,4708.46,4671.85,4699.28,1866.76,0.33,14.89,1.61,135,158,446033.86
2020/10/28,4703,4753.31,4685.6,4737.27,2267.54,0.39,14.93,1.61,156,134,448387.53
2020/10/29,4683.61,4803.03,4679.25,4772.92,2523.04,0.42,14.78,1.61,134,159,450232.54
2020/10/30,4776.47,4778.51,4683.47,4695.33,2807.83,0.5,14.35,1.57,59,235,443917.94
2020/11/2,4702.75,4738.02,4695.44,4720.83,2790.28,0.51,14.5,1.55,150,143,445625.11
2020/11/3,4743.17,4793.4,4734.17,4777.56,2523.91,0.49,14.67,1.57,250,46,450857.92
2020/11/4,4781.45,4825.46,4770.56,4813.66,2305.14,0.41,14.75,1.58,140,144,453319.73
2020/11/5,4861.34,4885.11,4838,4885.11,2819.52,0.5,14.93,1.6,256,39,458842.26
2020/11/6,4897.63,4897.63,4845.43,4885.72,3053.65,0.55,14.93,1.6,156,136,458806.41
2020/11/9,4918.86,4997.8,4918.86,4981.35,3719.23,0.7,15.2,1.63,268,28,467033.64
2020/11/10,4995.41,4995.41,4928.93,4953.88,3342.71,0.63,15.14,1.62,88,205,465289.16
2020/11/11,4937.76,4957.58,4901.71,4904.9,3038.59,0.59,15.04,1.61,103,191,462208.8
2020/11/12,4916.77,4926.34,4891.51,4908.46,2276.46,0.42,15.02,1.61,125,167,461629.37
2020/11/13,4886.98,4886.98,4825.76,4856.85,2553.53,0.48,14.86,1.59,81,215,456609.83
2020/11/16,4880.96,4904.17,4848.62,4904.17,2667.05,0.53,15,1.61,228,69,460984.09
2020/11/17,4903.12,4909.29,4865.39,4894.79,2889.11,0.54,14.99,1.61,135,149,460555.1
2020/11/18,4889.67,4911.09,4870.72,4891.67,2907.27,0.59,15.01,1.61,163,117,461237.87
2020/11/19,4880.92,4939.79,4870.2,4927.99,2477.27,0.48,15.1,1.62,167,120,464099.02
2020/11/20,4928.22,4947.43,4922.59,4943.29,2290.54,0.46,15.14,1.62,153,134,465220.79
2020/11/23,4954.6,5029.65,4940.45,5005.03,3336.34,0.73,15.33,1.64,203,90,471042.51
2020/11/24,4997.05,5001.06,4960.98,4974.29,2648.04,0.56,15.24,1.63,98,193,468478.59
2020/11/25,4992.75,5004.77,4910.7,4910.7,2770.71,0.61,15.09,1.62,51,245,463644.71
2020/11/26,4908.32,4925.29,4867.82,4919.59,2397.48,0.49,15.13,1.62,149,139,464854.05
2020/11/27,4930.59,4980.77,4917.35,4980.77,2531.79,0.58,15.36,1.65,227,65,472091.82
2020/11/30,4994.11,5055.19,4960.25,4960.25,3964.96,0.93,15.3,1.64,130,154,470281.09
2020/12/1,4963.13,5072.55,4963.13,5067.1,3284.51,0.73,15.61,1.67,265,27,479649.53
2020/12/2,5072.98,5090.61,5043.31,5067.14,3106.1,0.7,15.58,1.67,134,157,478789.65
2020/12/3,5065.45,5072.3,5033.79,5057.06,2753.35,0.63,15.54,1.67,128,165,477682.39
2020/12/4,5049.52,5072.39,5017.85,5065.92,2577.99,0.51,15.54,1.66,120,173,477583.69
2020/12/7,5065.73,5067.87,5014.61,5022.24,2646.58,0.5,15.38,1.65,62,235,472799.89
2020/12/8,5029.11,5043.06,4998.92,5009.88,2348.81,0.44,15.33,1.64,101,182,471135.3
2020/12/9,5022.38,5033.64,4942.52,4942.7,2607.73,0.49,15.16,1.62,36,255,465814.44
2020/12/10,4931.29,4962.74,4919.77,4940.52,2296.51,0.45,15.14,1.62,113,174,465146.23
2020/12/11,4957.82,4957.82,4849.35,4889.63,2752.13,0.57,15.01,1.61,73,221,461399.51
2020/12/14,4903.63,4937.26,4887.66,4934.84,2478.78,0.44,15.45,1.68,175,115,475881.34
2020/12/15,4931.6,4954.19,4904.79,4945.1,2480.93,0.43,15.44,1.68,137,154,475701.41
2020/12/16,4957.3,4968.86,4938.19,4953.87,2296.96,0.39,15.46,1.68,100,192,476374.56
2020/12/17,4960.73,5021.62,4950.37,5017.48,2701.8,0.49,15.64,1.7,233,63,481853.03
2020/12/18,5014.32,5027.44,4979.01,4999.97,2589.39,0.47,15.59,1.7,99,193,480274.15
2020/12/21,4995.76,5048.51,4970,5046.84,2982.04,0.52,15.71,1.71,183,104,483820.82
2020/12/22,5034.98,5055.13,4960.95,4964.77,3267.59,0.6,15.43,1.68,41,259,475442.34
2020/12/23,4977.3,5028.45,4968.15,5007.12,3087.29,0.51,15.56,1.7,189,99,479481.91
2020/12/24,5006.01,5033.04,4979.24,5000.02,2466.74,0.42,15.54,1.69,102,191,478787.69
2020/12/25,4985.77,5042.1,4973.68,5042.01,2439.92,0.44,15.66,1.71,212,78,482515.55
2020/12/28,5042.94,5089.34,5037.86,5064.41,2810.19,0.5,15.72,1.71,107,182,484121.94
2020/12/29,5071.45,5077.42,5034.31,5042.94,2790.35,0.52,15.65,1.7,148,137,482084.06
2020/12/30,5037.98,5113.71,5036.63,5113.71,2965.78,0.54,15.82,1.72,198,91,487314.27
2020/12/31,5122.48,5215.62,5122.48,5211.29,3587.31,0.63,16.1,1.75,261,36,496050.39
2021/1/4,5212.93,5284.43,5190.94,5267.72,4527.96,0.77,16.23,1.77,171,123,500027.01
2021/1/5,5245.84,5368.5,5234.38,5368.5,4980.42,0.82,16.47,1.79,175,114,507376.58
2021/1/6,5386.51,5433.47,5341.43,5417.67,4444.34,0.71,16.64,1.81,145,143,512577.21
2021/1/7,5428.39,5513.66,5413.35,5513.66,4733.85,0.8,16.89,1.84,163,126,520372.56
2021/1/8,5526.29,5547.47,5442.69,5495.43,4735.68,0.75,16.87,1.83,163,127,519568.55
2021/1/11,5504.24,5555.69,5412.5,5441.16,5222.98,0.85,16.71,1.82,86,210,514951.34
2021/1/12,5419.5,5596.35,5417.63,5596.35,4862.34,0.82,17.13,1.86,240,54,528005.48
2021/1/13,5609.26,5644.72,5535.14,5577.97,5469.6,0.96,17.11,1.86,141,154,527396.65
2021/1/14,5556.21,5568.02,5458.68,5470.46,5018.9,0.89,16.85,1.83,109,187,519368.58
2021/1/15,5471.39,5500.63,5390.27,5458.08,4757.1,0.87,16.79,1.83,125,167,518961.84
2021/1/18,5438.16,5541.46,5410.78,5518.52,4227.17,0.76,16.9,1.84,196,94,522717.49
2021/1/19,5525.97,5532.48,5415.72,5437.52,4332.05,0.77,16.72,1.82,115,177,517291.72
2021/1/20,5439.91,5496.05,5426.54,5476.43,3737.7,0.62,16.79,1.83,136,159,519471.54
2021/1/21,5492.96,5593.11,5490.56,5564.97,4531.84,0.76,17.02,1.85,193,101,526192.83
2021/1/22,5562.38,5573.66,5513.88,5569.78,4566.22,0.72,16.96,1.85,102,197,524716.16
2021/1/25,5564.12,5655.48,5543.27,5625.92,5081.67,0.71,17.09,1.87,112,183,529960.53
2021/1/26,5600.9,5600.9,5506,5512.97,4150.08,0.62,16.8,1.83,91,200,521292.81
2021/1/27,5505.77,5534.99,5449.64,5528,3768.93,0.58,16.85,1.84,150,136,522689.35
2021/1/28,5450.37,5462.24,5360.38,5377.14,3761.67,0.62,16.43,1.8,41,254,510617.1
2021/1/29,5413.97,5430.2,5288.1,5351.96,3902.88,0.66,16.39,1.79,107,180,509533.34
2021/2/1,5356.85,5422.3,5342.05,5417.65,3468.59,0.6,16.54,1.81,188,107,514509.48
2021/2/2,5429.7,5503.21,5411.52,5501.09,3800.17,0.6,16.73,1.83,186,107,520863.06
2021/2/3,5499.3,5532.89,5473.12,5485.2,4043.44,0.68,16.66,1.82,88,198,518872.67
2021/2/4,5453.98,5510.05,5411.57,5473.95,3979.95,0.65,16.52,1.82,91,203,517917.13
